vin,person_id,start_day,office,make,model,rank,eligibility_ok,availability_ok,start_day_ok,geo_office_match,short_model_class,powertrain
7MMVAAEW2SN100080,9624,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW2SN100080,9669,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW2SN100080,972,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW2SN100080,9903,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW2SN100080,992,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,10613,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,10761,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1126,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1129,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1145,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,11634,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,12348,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,12439,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,12888,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,13042,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1372,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,13720,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,13927,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,13985,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,14009,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1402,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,14407,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,14409,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,14550,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,14844,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,14924,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,15263,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,15423,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,15626,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,15768,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,15959,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1601,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,16169,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,16424,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,16562,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,16579,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,16690,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,16774,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1679,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,17059,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,17441,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,17803,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,17869,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1840,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,18408,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,18503,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,18709,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1892,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,1952,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,235,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,237,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,2440,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,2699,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,2947,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,299,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,3189,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,3400,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,341,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,3866,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,4056,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,4084,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,4145,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,4235,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,4283,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,4860,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,4865,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,4932,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,5108,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,5325,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,5410,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,6006,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,617,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,620,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,6385,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,7276,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,735,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,7723,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,8219,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,8297,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,83,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,850,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,8507,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,9102,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,914,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,9579,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,9624,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,9669,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,972,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,9903,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100073,992,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,10613,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,10761,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1126,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1129,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1145,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,11634,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,12348,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,12439,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,12888,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,13042,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1372,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,13720,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,13927,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,13985,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,14009,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1402,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,14407,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,14409,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,14550,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,14844,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,14924,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,15263,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,15423,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,15626,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,15768,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,15959,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1601,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,16169,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,16424,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,16562,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,16579,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,16690,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,16774,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1679,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,17059,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,17441,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,17803,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,17869,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1840,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,18408,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,18503,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,18709,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1892,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,1952,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,235,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,237,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,2440,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,2699,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,2947,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,299,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,3189,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,3400,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,341,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,3866,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,4056,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,4084,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,4145,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,4235,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,4283,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,4860,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,4865,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,4932,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,5108,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,5325,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,5410,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,6006,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,617,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,620,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,6385,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,7276,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,735,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,7723,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,8219,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,8297,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,83,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,850,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,8507,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,9102,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,914,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,9579,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,9624,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,9669,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,972,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,B,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,9903,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,C,True,True,True,True,Sedan,Hybrid
7MMVAAEW5SN100171,992,2025-09-22,Los Angeles,Mazda,CX-50 Hybrid Premium Plus,A+,True,True,True,True,Sedan,Hybrid
7MMVABXY1SN300999,10613,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,10761,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,C,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,1126,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,1129,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,B,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,1145,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,B,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,11634,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,12348,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,12439,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A+,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,12888,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,13042,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,1372,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,13720,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,B,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,13927,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A,True,True,True,True,Sedan,Gas
7MMVABXY1SN300999,13985,2025-09-22,Los Angeles,Mazda,CX-50 Turbo Meridian Edition,A,True,True,True,True,Sedan,Gas
